                  QSO_name     ion       Glon       Glat      v_LSR     logN   hvcflag_1   hvcflag_2   hvcflag_3   hvcflag_4  
                  NGC-3783    SiII    287.456    22.9475    115.314   12.885           1           1           1           1  
                  NGC-3783    SiII    287.456    22.9475      7.388   15.219           0           0           0           0  
                  NGC-3783    SiIV    287.456    22.9475    -28.587    7.669           0           0           0           0  
                  NGC-3783    SiIV    287.456    22.9475    -55.568    12.91           0           0           0           0  
                  NGC-3783    SiIV    287.456    22.9475     25.376   13.714           0           0           0           0  
                  NGC-4051    CII*   148.8831    70.0851    -64.973   13.195           1           0           0           1  
                  NGC-4051    CII*   148.8831    70.0851     -11.01    14.03           0           0           0           0  
                  NGC-4051    FeII   148.8831    70.0851     33.959   14.017           0           0           0           0  
                  NGC-4051    FeII   148.8831    70.0851    -55.979   14.529           1           0           0           1  
                  NGC-4051    NiII   148.8831    70.0851    -14.008   13.959           0           0           0           0  
                  NGC-4051     SII   148.8831    70.0851     45.951   13.755           0           0           0           0  
                  NGC-4051     SII   148.8831    70.0851    -52.981   14.957           1           0           0           1  
                  NGC-4051     SII   148.8831    70.0851     -5.014   14.993           0           0           0           0  
                  NGC-4051    SiII   148.8831    70.0851   -124.931   12.242           1           0           0           0  
